9.04167e+01	1.80000e+09	1.09492e+03	9.63501e-01	1.22972e+01	1.78475e+00	2.98054e-02	2.77806e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.86683e+01	9.99807e-03	3.44776e-01	3.78093e-04	3.34852e-05	1.04096e-02	0.00000e+00	1.18359e+03	9.73499e-01	1.26420e+01	1.78513e+00	2.98389e-02	2.78847e+00	0.00000e+00	1.18359e+03	9.73499e-01	1.26420e+01	1.78513e+00	2.98389e-02	2.78847e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.63501e-01	1.22972e+01	1.78475e+00	2.98054e-02	2.77806e+00	0.00000e+00	8.86683e+01	9.99807e-03	3.44776e-01	3.78093e-04	3.34852e-05	1.04096e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.05000e+01	1.80000e+09	1.09492e+03	9.63709e-01	1.22949e+01	1.78663e+00	2.96984e-02	2.78004e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.85930e+01	1.06023e-02	3.62900e-01	4.25510e-04	3.79392e-05	1.10658e-02	0.00000e+00	1.18351e+03	9.74311e-01	1.26578e+01	1.78706e+00	2.97363e-02	2.79110e+00	0.00000e+00	1.18351e+03	9.74311e-01	1.26578e+01	1.78706e+00	2.97363e-02	2.79110e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.63709e-01	1.22949e+01	1.78663e+00	2.96984e-02	2.78004e+00	0.00000e+00	8.85930e+01	1.06023e-02	3.62900e-01	4.25510e-04	3.79392e-05	1.10658e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.05833e+01	1.80000e+09	1.09492e+03	9.63917e-01	1.22927e+01	1.78850e+00	2.95954e-02	2.78202e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.85177e+01	1.12066e-02	3.81024e-01	4.72928e-04	4.23933e-05	1.17219e-02	0.00000e+00	1.18344e+03	9.75123e-01	1.26737e+01	1.78898e+00	2.96378e-02	2.79374e+00	0.00000e+00	1.18344e+03	9.75123e-01	1.26737e+01	1.78898e+00	2.96378e-02	2.79374e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.63917e-01	1.22927e+01	1.78850e+00	2.95954e-02	2.78202e+00	0.00000e+00	8.85177e+01	1.12066e-02	3.81024e-01	4.72928e-04	4.23933e-05	1.17219e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.06667e+01	1.80000e+09	1.09492e+03	9.64125e-01	1.22905e+01	1.79037e+00	2.94961e-02	2.78399e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.84424e+01	1.18108e-02	3.99149e-01	5.20346e-04	4.68473e-05	1.23780e-02	0.00000e+00	1.18336e+03	9.75936e-01	1.26896e+01	1.79089e+00	2.95429e-02	2.79637e+00	0.00000e+00	1.18336e+03	9.75936e-01	1.26896e+01	1.79089e+00	2.95429e-02	2.79637e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.64125e-01	1.22905e+01	1.79037e+00	2.94961e-02	2.78399e+00	0.00000e+00	8.84424e+01	1.18108e-02	3.99149e-01	5.20346e-04	4.68473e-05	1.23780e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.07500e+01	1.80000e+09	1.09492e+03	9.64334e-01	1.22882e+01	1.79222e+00	2.93999e-02	2.78596e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83690e+01	1.25441e-02	4.15308e-01	6.28771e-04	6.10856e-05	1.32339e-02	0.00000e+00	1.18329e+03	9.76878e-01	1.27035e+01	1.79285e+00	2.94610e-02	2.79919e+00	0.00000e+00	1.18329e+03	9.76878e-01	1.27035e+01	1.79285e+00	2.94610e-02	2.79919e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.64334e-01	1.22882e+01	1.79222e+00	2.93999e-02	2.78596e+00	0.00000e+00	8.83690e+01	1.25441e-02	4.15308e-01	6.28771e-04	6.10856e-05	1.32339e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.08333e+01	1.80000e+09	1.09492e+03	9.64543e-01	1.22860e+01	1.79407e+00	2.93067e-02	2.78792e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82964e+01	1.33339e-02	4.30605e-01	7.63949e-04	7.96143e-05	1.41774e-02	0.00000e+00	1.18322e+03	9.77877e-01	1.27166e+01	1.79483e+00	2.93863e-02	2.80210e+00	0.00000e+00	1.18322e+03	9.77877e-01	1.27166e+01	1.79483e+00	2.93863e-02	2.80210e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.64543e-01	1.22860e+01	1.79407e+00	2.93067e-02	2.78792e+00	0.00000e+00	8.82964e+01	1.33339e-02	4.30605e-01	7.63949e-04	7.96143e-05	1.41774e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.09167e+01	1.80000e+09	1.09492e+03	9.64752e-01	1.22838e+01	1.79591e+00	2.92159e-02	2.78988e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82238e+01	1.41236e-02	4.45903e-01	8.99127e-04	9.81430e-05	1.51209e-02	0.00000e+00	1.18314e+03	9.78876e-01	1.27297e+01	1.79681e+00	2.93141e-02	2.80500e+00	0.00000e+00	1.18314e+03	9.78876e-01	1.27297e+01	1.79681e+00	2.93141e-02	2.80500e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.64752e-01	1.22838e+01	1.79591e+00	2.92159e-02	2.78988e+00	0.00000e+00	8.82238e+01	1.41236e-02	4.45903e-01	8.99127e-04	9.81430e-05	1.51209e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.10000e+01	1.80000e+09	1.09492e+03	9.64961e-01	1.22816e+01	1.79774e+00	2.91274e-02	2.79183e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.81512e+01	1.49134e-02	4.61200e-01	1.03431e-03	1.16672e-04	1.60644e-02	0.00000e+00	1.18307e+03	9.79875e-01	1.27428e+01	1.79877e+00	2.92441e-02	2.80789e+00	0.00000e+00	1.18307e+03	9.79875e-01	1.27428e+01	1.79877e+00	2.92441e-02	2.80789e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.64961e-01	1.22816e+01	1.79774e+00	2.91274e-02	2.79183e+00	0.00000e+00	8.81512e+01	1.49134e-02	4.61200e-01	1.03431e-03	1.16672e-04	1.60644e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.10833e+01	1.80000e+09	1.09492e+03	9.65171e-01	1.22794e+01	1.79956e+00	2.90409e-02	2.79377e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80786e+01	1.57032e-02	4.76498e-01	1.16948e-03	1.35200e-04	1.70079e-02	0.00000e+00	1.18300e+03	9.80874e-01	1.27559e+01	1.80073e+00	2.91761e-02	2.81078e+00	0.00000e+00	1.18300e+03	9.80874e-01	1.27559e+01	1.80073e+00	2.91761e-02	2.81078e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.65171e-01	1.22794e+01	1.79956e+00	2.90409e-02	2.79377e+00	0.00000e+00	8.80786e+01	1.57032e-02	4.76498e-01	1.16948e-03	1.35200e-04	1.70079e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.11667e+01	1.80000e+09	1.09492e+03	9.65381e-01	1.22772e+01	1.80137e+00	2.89562e-02	2.79571e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80060e+01	1.64930e-02	4.91795e-01	1.30466e-03	1.53729e-04	1.79514e-02	0.00000e+00	1.18293e+03	9.81874e-01	1.27690e+01	1.80268e+00	2.91099e-02	2.81366e+00	0.00000e+00	1.18293e+03	9.81874e-01	1.27690e+01	1.80268e+00	2.91099e-02	2.81366e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.65381e-01	1.22772e+01	1.80137e+00	2.89562e-02	2.79571e+00	0.00000e+00	8.80060e+01	1.64930e-02	4.91795e-01	1.30466e-03	1.53729e-04	1.79514e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.12500e+01	1.80000e+09	1.09492e+03	9.65591e-01	1.22750e+01	1.80318e+00	2.88731e-02	2.79764e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.79334e+01	1.72828e-02	5.07093e-01	1.43984e-03	1.72258e-04	1.88949e-02	0.00000e+00	1.18285e+03	9.82874e-01	1.27821e+01	1.80462e+00	2.90454e-02	2.81654e+00	0.00000e+00	1.18285e+03	9.82874e-01	1.27821e+01	1.80462e+00	2.90454e-02	2.81654e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.65591e-01	1.22750e+01	1.80318e+00	2.88731e-02	2.79764e+00	0.00000e+00	8.79334e+01	1.72828e-02	5.07093e-01	1.43984e-03	1.72258e-04	1.88949e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.13333e+01	1.80000e+09	1.09492e+03	9.65801e-01	1.22728e+01	1.80497e+00	2.87914e-02	2.79957e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78608e+01	1.80726e-02	5.22390e-01	1.57502e-03	1.90786e-04	1.98384e-02	0.00000e+00	1.18278e+03	9.83874e-01	1.27952e+01	1.80655e+00	2.89822e-02	2.81940e+00	0.00000e+00	1.18278e+03	9.83874e-01	1.27952e+01	1.80655e+00	2.89822e-02	2.81940e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.65801e-01	1.22728e+01	1.80497e+00	2.87914e-02	2.79957e+00	0.00000e+00	8.78608e+01	1.80726e-02	5.22390e-01	1.57502e-03	1.90786e-04	1.98384e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.14167e+01	1.80000e+09	1.09492e+03	9.66012e-01	1.22706e+01	1.80676e+00	2.87111e-02	2.80148e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.77882e+01	1.88624e-02	5.37687e-01	1.71019e-03	2.09315e-04	2.07819e-02	0.00000e+00	1.18271e+03	9.84874e-01	1.28083e+01	1.80847e+00	2.89204e-02	2.82227e+00	0.00000e+00	1.18271e+03	9.84874e-01	1.28083e+01	1.80847e+00	2.89204e-02	2.82227e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.66012e-01	1.22706e+01	1.80676e+00	2.87111e-02	2.80148e+00	0.00000e+00	8.77882e+01	1.88624e-02	5.37687e-01	1.71019e-03	2.09315e-04	2.07819e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.15000e+01	1.80000e+09	1.09492e+03	9.66222e-01	1.22684e+01	1.80854e+00	2.86318e-02	2.80339e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.77156e+01	1.96521e-02	5.52985e-01	1.84537e-03	2.27844e-04	2.17254e-02	0.00000e+00	1.18264e+03	9.85875e-01	1.28214e+01	1.81039e+00	2.88597e-02	2.82512e+00	0.00000e+00	1.18264e+03	9.85875e-01	1.28214e+01	1.81039e+00	2.88597e-02	2.82512e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.66222e-01	1.22684e+01	1.80854e+00	2.86318e-02	2.80339e+00	0.00000e+00	8.77156e+01	1.96521e-02	5.52985e-01	1.84537e-03	2.27844e-04	2.17254e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.15833e+01	1.80000e+09	1.09492e+03	9.66433e-01	1.22663e+01	1.81031e+00	2.85536e-02	2.80530e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.76439e+01	2.04934e-02	5.67291e-01	2.02663e-03	2.57532e-04	2.27775e-02	0.00000e+00	1.18257e+03	9.86927e-01	1.28336e+01	1.81234e+00	2.88112e-02	2.82808e+00	0.00000e+00	1.18257e+03	9.86927e-01	1.28336e+01	1.81234e+00	2.88112e-02	2.82808e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.66433e-01	1.22663e+01	1.81031e+00	2.85536e-02	2.80530e+00	0.00000e+00	8.76439e+01	2.04934e-02	5.67291e-01	2.02663e-03	2.57532e-04	2.27775e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.16667e+01	1.80000e+09	1.09492e+03	9.66645e-01	1.22641e+01	1.81208e+00	2.84764e-02	2.80720e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75735e+01	2.14046e-02	5.80248e-01	2.27057e-03	3.02401e-04	2.39775e-02	0.00000e+00	1.18250e+03	9.88049e-01	1.28444e+01	1.81435e+00	2.87788e-02	2.83117e+00	0.00000e+00	1.18250e+03	9.88049e-01	1.28444e+01	1.81435e+00	2.87788e-02	2.83117e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.66645e-01	1.22641e+01	1.81208e+00	2.84764e-02	2.80720e+00	0.00000e+00	8.75735e+01	2.14046e-02	5.80248e-01	2.27057e-03	3.02401e-04	2.39775e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.17500e+01	1.80000e+09	1.09492e+03	9.66856e-01	1.22620e+01	1.81383e+00	2.84000e-02	2.80909e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75031e+01	2.23158e-02	5.93206e-01	2.51452e-03	3.47271e-04	2.51776e-02	0.00000e+00	1.18243e+03	9.89172e-01	1.28552e+01	1.81634e+00	2.87473e-02	2.83426e+00	0.00000e+00	1.18243e+03	9.89172e-01	1.28552e+01	1.81634e+00	2.87473e-02	2.83426e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.66856e-01	1.22620e+01	1.81383e+00	2.84000e-02	2.80909e+00	0.00000e+00	8.75031e+01	2.23158e-02	5.93206e-01	2.51452e-03	3.47271e-04	2.51776e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.18333e+01	1.80000e+09	1.09492e+03	9.67068e-01	1.22598e+01	1.81558e+00	2.83245e-02	2.81097e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.74328e+01	2.32270e-02	6.06163e-01	2.75846e-03	3.92140e-04	2.63776e-02	0.00000e+00	1.18235e+03	9.90295e-01	1.28660e+01	1.81834e+00	2.87166e-02	2.83735e+00	0.00000e+00	1.18235e+03	9.90295e-01	1.28660e+01	1.81834e+00	2.87166e-02	2.83735e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.67068e-01	1.22598e+01	1.81558e+00	2.83245e-02	2.81097e+00	0.00000e+00	8.74328e+01	2.32270e-02	6.06163e-01	2.75846e-03	3.92140e-04	2.63776e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.19167e+01	1.80000e+09	1.09492e+03	9.67280e-01	1.22577e+01	1.81732e+00	2.82496e-02	2.81285e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.73624e+01	2.41382e-02	6.19121e-01	3.00241e-03	4.37009e-04	2.75776e-02	0.00000e+00	1.18228e+03	9.91418e-01	1.28768e+01	1.82032e+00	2.86866e-02	2.84042e+00	0.00000e+00	1.18228e+03	9.91418e-01	1.28768e+01	1.82032e+00	2.86866e-02	2.84042e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.67280e-01	1.22577e+01	1.81732e+00	2.82496e-02	2.81285e+00	0.00000e+00	8.73624e+01	2.41382e-02	6.19121e-01	3.00241e-03	4.37009e-04	2.75776e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.20000e+01	1.80000e+09	1.09492e+03	9.67492e-01	1.22556e+01	1.81905e+00	2.81753e-02	2.81471e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72920e+01	2.50494e-02	6.32078e-01	3.24635e-03	4.81879e-04	2.87776e-02	0.00000e+00	1.18221e+03	9.92541e-01	1.28876e+01	1.82229e+00	2.86572e-02	2.84349e+00	0.00000e+00	1.18221e+03	9.92541e-01	1.28876e+01	1.82229e+00	2.86572e-02	2.84349e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.67492e-01	1.22556e+01	1.81905e+00	2.81753e-02	2.81471e+00	0.00000e+00	8.72920e+01	2.50494e-02	6.32078e-01	3.24635e-03	4.81879e-04	2.87776e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.20833e+01	1.80000e+09	1.09492e+03	9.67704e-01	1.22534e+01	1.82077e+00	2.81017e-02	2.81658e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72216e+01	2.59606e-02	6.45035e-01	3.49030e-03	5.26748e-04	2.99776e-02	0.00000e+00	1.18214e+03	9.93665e-01	1.28985e+01	1.82426e+00	2.86285e-02	2.84655e+00	0.00000e+00	1.18214e+03	9.93665e-01	1.28985e+01	1.82426e+00	2.86285e-02	2.84655e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.67704e-01	1.22534e+01	1.82077e+00	2.81017e-02	2.81658e+00	0.00000e+00	8.72216e+01	2.59606e-02	6.45035e-01	3.49030e-03	5.26748e-04	2.99776e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
9.21667e+01	1.80000e+09	1.09492e+03	9.67917e-01	1.22513e+01	1.82248e+00	2.80287e-02	2.81843e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71513e+01	2.68718e-02	6.57993e-01	3.73424e-03	5.71617e-04	3.11777e-02	0.00000e+00	1.18207e+03	9.94789e-01	1.29093e+01	1.82622e+00	2.86003e-02	2.84961e+00	0.00000e+00	1.18207e+03	9.94789e-01	1.29093e+01	1.82622e+00	2.86003e-02	2.84961e+00	0.00000e+00	1.26000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.09492e+03	9.67917e-01	1.22513e+01	1.82248e+00	2.80287e-02	2.81843e+00	0.00000e+00	8.71513e+01	2.68718e-02	6.57993e-01	3.73424e-03	5.71617e-04	3.11777e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
