7.57500e+01	5.40000e+09	1.96288e+03	1.19244e+00	1.97783e+01	2.10918e+00	4.65628e-02	3.34819e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77505e+02	2.45653e-02	6.53950e-01	1.64649e-03	3.04090e-04	2.65158e-02	0.00000e+00	2.14038e+03	1.21701e+00	2.04322e+01	2.11083e+00	4.68668e-02	3.37470e+00	0.00000e+00	2.14038e+03	1.21701e+00	2.04322e+01	2.11083e+00	4.68668e-02	3.37470e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19244e+00	1.97783e+01	2.10918e+00	4.65628e-02	3.34819e+00	0.00000e+00	8.95671e+01	3.10467e-03	1.17200e-01	2.56106e-05	1.31693e-06	3.13159e-03	0.00000e+00	8.79377e+01	2.14606e-02	5.36750e-01	1.62088e-03	3.02773e-04	2.33842e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.58333e+01	5.40000e+09	1.96288e+03	1.19268e+00	1.97729e+01	2.11431e+00	4.62722e-02	3.35327e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77282e+02	2.67388e-02	7.05677e-01	1.98127e-03	3.76104e-04	2.90961e-02	0.00000e+00	2.14016e+03	1.21942e+00	2.04785e+01	2.11629e+00	4.66483e-02	3.38236e+00	0.00000e+00	2.14016e+03	1.21942e+00	2.04785e+01	2.11629e+00	4.66483e-02	3.38236e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19268e+00	1.97729e+01	2.11431e+00	4.62722e-02	3.35327e+00	0.00000e+00	8.94886e+01	3.66820e-03	1.38473e-01	3.02593e-05	1.55598e-06	3.70002e-03	0.00000e+00	8.77931e+01	2.30706e-02	5.67203e-01	1.95101e-03	3.74548e-04	2.53961e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.59167e+01	5.40000e+09	1.96288e+03	1.19293e+00	1.97674e+01	2.11942e+00	4.60022e-02	3.35835e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77058e+02	2.89123e-02	7.57404e-01	2.31605e-03	4.48118e-04	3.16764e-02	0.00000e+00	2.13993e+03	1.22184e+00	2.05248e+01	2.12173e+00	4.64503e-02	3.39003e+00	0.00000e+00	2.13993e+03	1.22184e+00	2.05248e+01	2.12173e+00	4.64503e-02	3.39003e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19293e+00	1.97674e+01	2.11942e+00	4.60022e-02	3.35835e+00	0.00000e+00	8.94100e+01	4.23174e-03	1.59747e-01	3.49079e-05	1.79502e-06	4.26844e-03	0.00000e+00	8.76484e+01	2.46805e-02	5.97657e-01	2.28114e-03	4.46323e-04	2.74080e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.60000e+01	5.40000e+09	1.96288e+03	1.19317e+00	1.97620e+01	2.12450e+00	4.57503e-02	3.36343e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76840e+02	3.12052e-02	8.03835e-01	2.92176e-03	6.27353e-04	3.47544e-02	0.00000e+00	2.13972e+03	1.22438e+00	2.05658e+01	2.12742e+00	4.63777e-02	3.39818e+00	0.00000e+00	2.13972e+03	1.22438e+00	2.05658e+01	2.12742e+00	4.63777e-02	3.39818e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19317e+00	1.97620e+01	2.12450e+00	4.57503e-02	3.36343e+00	0.00000e+00	8.93314e+01	4.79528e-03	1.81020e-01	3.95566e-05	2.03406e-06	4.83687e-03	0.00000e+00	8.75088e+01	2.64100e-02	6.22815e-01	2.88220e-03	6.25319e-04	2.99175e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.60833e+01	5.40000e+09	1.96288e+03	1.19342e+00	1.97566e+01	2.12956e+00	4.55144e-02	3.36850e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76623e+02	3.35108e-02	8.49710e-01	3.55596e-03	8.17863e-04	3.78846e-02	0.00000e+00	2.13950e+03	1.22693e+00	2.06063e+01	2.13312e+00	4.63323e-02	3.40638e+00	0.00000e+00	2.13950e+03	1.22693e+00	2.06063e+01	2.13312e+00	4.63323e-02	3.40638e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19342e+00	1.97566e+01	2.12956e+00	4.55144e-02	3.36850e+00	0.00000e+00	8.92529e+01	5.35882e-03	2.02294e-01	4.42053e-05	2.27310e-06	5.40530e-03	0.00000e+00	8.73698e+01	2.81520e-02	6.47417e-01	3.51175e-03	8.15590e-04	3.24793e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.61667e+01	5.40000e+09	1.96288e+03	1.19367e+00	1.97512e+01	2.13460e+00	4.52926e-02	3.37356e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76406e+02	3.58260e-02	8.94836e-01	4.20032e-03	1.00938e-03	4.10357e-02	0.00000e+00	2.13928e+03	1.22949e+00	2.06460e+01	2.13880e+00	4.63020e-02	3.41460e+00	0.00000e+00	2.13928e+03	1.22949e+00	2.06460e+01	2.13880e+00	4.63020e-02	3.41460e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19367e+00	1.97512e+01	2.13460e+00	4.52926e-02	3.37356e+00	0.00000e+00	8.91751e+01	5.93204e-03	2.22818e-01	5.90213e-05	3.51416e-06	5.99457e-03	0.00000e+00	8.72309e+01	2.98940e-02	6.72018e-01	4.14130e-03	1.00586e-03	3.50412e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.62500e+01	5.40000e+09	1.96288e+03	1.19391e+00	1.97458e+01	2.13962e+00	4.50833e-02	3.37862e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76192e+02	3.81723e-02	9.37562e-01	4.87729e-03	1.20410e-03	4.42537e-02	0.00000e+00	2.13907e+03	1.23208e+00	2.06833e+01	2.14450e+00	4.62874e-02	3.42287e+00	0.00000e+00	2.13907e+03	1.23208e+00	2.06833e+01	2.14450e+00	4.62874e-02	3.42287e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19391e+00	1.97458e+01	2.13962e+00	4.50833e-02	3.37862e+00	0.00000e+00	8.90998e+01	6.53630e-03	2.40943e-01	1.06439e-04	7.96820e-06	6.65070e-03	0.00000e+00	8.70919e+01	3.16360e-02	6.96620e-01	4.77085e-03	1.19613e-03	3.76030e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.63333e+01	5.40000e+09	1.96288e+03	1.19416e+00	1.97404e+01	2.14462e+00	4.48849e-02	3.38366e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75977e+02	4.05186e-02	9.80288e-01	5.55426e-03	1.39883e-03	4.74717e-02	0.00000e+00	2.13885e+03	1.23468e+00	2.07207e+01	2.15017e+00	4.62837e-02	3.43113e+00	0.00000e+00	2.13885e+03	1.23468e+00	2.07207e+01	2.15017e+00	4.62837e-02	3.43113e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19416e+00	1.97404e+01	2.14462e+00	4.48849e-02	3.38366e+00	0.00000e+00	8.90245e+01	7.14055e-03	2.59067e-01	1.53857e-04	1.24222e-05	7.30683e-03	0.00000e+00	8.69529e+01	3.33780e-02	7.21221e-01	5.40040e-03	1.38640e-03	4.01648e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.64167e+01	5.40000e+09	1.96288e+03	1.19441e+00	1.97350e+01	2.14959e+00	4.46962e-02	3.38870e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75766e+02	4.28740e-02	1.01962e+00	6.48503e-03	1.74507e-03	5.11041e-02	0.00000e+00	2.13864e+03	1.23728e+00	2.07546e+01	2.15608e+00	4.64412e-02	3.43980e+00	0.00000e+00	2.13864e+03	1.23728e+00	2.07546e+01	2.15608e+00	4.64412e-02	3.43980e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19441e+00	1.97350e+01	2.14959e+00	4.46962e-02	3.38870e+00	0.00000e+00	8.89491e+01	7.74481e-03	2.77191e-01	2.01274e-04	1.68763e-05	7.96296e-03	0.00000e+00	8.68171e+01	3.51292e-02	7.42425e-01	6.28376e-03	1.72819e-03	4.31411e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.65000e+01	5.40000e+09	1.96288e+03	1.19466e+00	1.97297e+01	2.15454e+00	4.45160e-02	3.39372e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75556e+02	4.52321e-02	1.05792e+00	7.49201e-03	2.13680e-03	5.48609e-02	0.00000e+00	2.13843e+03	1.23989e+00	2.07876e+01	2.16204e+00	4.66528e-02	3.44858e+00	0.00000e+00	2.13843e+03	1.23989e+00	2.07876e+01	2.16204e+00	4.66528e-02	3.44858e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19466e+00	1.97297e+01	2.15454e+00	4.45160e-02	3.39372e+00	0.00000e+00	8.88738e+01	8.34907e-03	2.95315e-01	2.48692e-04	2.13303e-05	8.61909e-03	0.00000e+00	8.66823e+01	3.68830e-02	7.62609e-01	7.24332e-03	2.11547e-03	4.62418e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.65833e+01	5.40000e+09	1.96288e+03	1.19491e+00	1.97243e+01	2.15948e+00	4.43435e-02	3.39873e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75346e+02	4.75902e-02	1.09623e+00	8.49899e-03	2.52854e-03	5.86177e-02	0.00000e+00	2.13822e+03	1.24250e+00	2.08205e+01	2.16797e+00	4.68720e-02	3.45734e+00	0.00000e+00	2.13822e+03	1.24250e+00	2.08205e+01	2.16797e+00	4.68720e-02	3.45734e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19491e+00	1.97243e+01	2.15948e+00	4.43435e-02	3.39873e+00	0.00000e+00	8.87985e+01	8.95333e-03	3.13440e-01	2.96110e-04	2.57844e-05	9.27522e-03	0.00000e+00	8.65474e+01	3.86369e-02	7.82794e-01	8.20288e-03	2.50275e-03	4.93425e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.66667e+01	5.40000e+09	1.96288e+03	1.19516e+00	1.97190e+01	2.16439e+00	4.41776e-02	3.40372e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75136e+02	4.99483e-02	1.13454e+00	9.50597e-03	2.92027e-03	6.23745e-02	0.00000e+00	2.13801e+03	1.24511e+00	2.08535e+01	2.17389e+00	4.70979e-02	3.46609e+00	0.00000e+00	2.13801e+03	1.24511e+00	2.08535e+01	2.17389e+00	4.70979e-02	3.46609e+00	0.00000e+00	2.25000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.96288e+03	1.19516e+00	1.97190e+01	2.16439e+00	4.41776e-02	3.40372e+00	0.00000e+00	8.87232e+01	9.55759e-03	3.31564e-01	3.43527e-04	3.02384e-05	9.93135e-03	0.00000e+00	8.64126e+01	4.03907e-02	8.02978e-01	9.16245e-03	2.89003e-03	5.24432e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.67500e+01	5.40000e+09	2.04925e+03	1.22762e+00	2.05326e+01	2.17906e+00	4.69494e-02	3.45363e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78538e+02	1.14466e-02	3.82105e-01	3.97922e-04	3.52185e-05	1.18797e-02	0.00000e+00	2.22778e+03	1.23907e+00	2.09147e+01	2.17946e+00	4.69846e-02	3.46551e+00	0.00000e+00	2.22778e+03	1.23907e+00	2.09147e+01	2.17946e+00	4.69846e-02	3.46551e+00	0.00000e+00	2.34000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.04925e+03	1.22762e+00	2.05326e+01	2.17906e+00	4.69494e-02	3.45363e+00	0.00000e+00	8.86479e+01	1.01618e-02	3.49688e-01	3.90945e-04	3.46924e-05	1.05875e-02	0.00000e+00	8.98902e+01	1.28471e-03	3.24166e-02	6.97730e-06	5.26110e-07	1.29222e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.68333e+01	5.40000e+09	2.04925e+03	1.22791e+00	2.05270e+01	2.18438e+00	4.66797e-02	3.45897e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78299e+02	1.39641e-02	4.48507e-01	4.55731e-04	4.04561e-05	1.44603e-02	0.00000e+00	2.22755e+03	1.24188e+00	2.09755e+01	2.18484e+00	4.67202e-02	3.47343e+00	0.00000e+00	2.22755e+03	1.24188e+00	2.09755e+01	2.18484e+00	4.67202e-02	3.47343e+00	0.00000e+00	2.34000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.04925e+03	1.22791e+00	2.05270e+01	2.18438e+00	4.66797e-02	3.45897e+00	0.00000e+00	8.85726e+01	1.07661e-02	3.67813e-01	4.38363e-04	3.91465e-05	1.12436e-02	0.00000e+00	8.97266e+01	3.19804e-03	8.06946e-02	1.73686e-05	1.30965e-06	3.21671e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.69167e+01	5.40000e+09	2.04925e+03	1.22817e+00	2.05213e+01	2.18968e+00	4.64279e-02	3.46428e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78060e+02	1.64817e-02	5.14909e-01	5.13540e-04	4.56937e-05	1.70410e-02	0.00000e+00	2.22731e+03	1.24465e+00	2.10362e+01	2.19020e+00	4.64736e-02	3.48132e+00	0.00000e+00	2.22731e+03	1.24465e+00	2.10362e+01	2.19020e+00	4.64736e-02	3.48132e+00	0.00000e+00	2.34000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.04925e+03	1.22817e+00	2.05213e+01	2.18968e+00	4.64279e-02	3.46428e+00	0.00000e+00	8.84973e+01	1.13704e-02	3.85937e-01	4.85780e-04	4.36005e-05	1.18997e-02	0.00000e+00	8.95631e+01	5.11136e-03	1.28973e-01	2.77599e-05	2.09318e-06	5.14121e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.70000e+01	5.40000e+09	2.04925e+03	1.22842e+00	2.05157e+01	2.19496e+00	4.61919e-02	3.46958e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77822e+02	1.89993e-02	5.81312e-01	5.71349e-04	5.09313e-05	1.96216e-02	0.00000e+00	2.22707e+03	1.24742e+00	2.10970e+01	2.19553e+00	4.62428e-02	3.48920e+00	0.00000e+00	2.22707e+03	1.24742e+00	2.10970e+01	2.19553e+00	4.62428e-02	3.48920e+00	0.00000e+00	2.34000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.04925e+03	1.22842e+00	2.05157e+01	2.19496e+00	4.61919e-02	3.46958e+00	0.00000e+00	8.84220e+01	1.19746e-02	4.04061e-01	5.33198e-04	4.80546e-05	1.25559e-02	0.00000e+00	8.93995e+01	7.02468e-03	1.77250e-01	3.81511e-05	2.87671e-06	7.06571e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.70833e+01	5.40000e+09	2.04925e+03	1.22868e+00	2.05100e+01	2.20022e+00	4.59698e-02	3.47487e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77585e+02	2.16961e-02	6.44983e-01	7.13953e-04	6.97680e-05	2.24799e-02	0.00000e+00	2.22683e+03	1.25037e+00	2.11550e+01	2.20093e+00	4.60395e-02	3.49735e+00	0.00000e+00	2.22683e+03	1.25037e+00	2.11550e+01	2.20093e+00	4.60395e-02	3.49735e+00	0.00000e+00	2.34000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.04925e+03	1.22868e+00	2.05100e+01	2.20022e+00	4.59698e-02	3.47487e+00	0.00000e+00	8.83493e+01	1.27581e-02	4.19454e-01	6.65411e-04	6.61078e-05	1.34897e-02	0.00000e+00	8.92359e+01	8.93800e-03	2.25528e-01	4.85424e-05	3.66025e-06	8.99020e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
7.71667e+01	5.40000e+09	2.04925e+03	1.22893e+00	2.05044e+01	2.20545e+00	4.57599e-02	3.48014e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77355e+02	2.40772e-02	7.03162e-01	9.12756e-04	9.70585e-05	2.50870e-02	0.00000e+00	2.22660e+03	1.25301e+00	2.12076e+01	2.20636e+00	4.58569e-02	3.50523e+00	0.00000e+00	2.22660e+03	1.25301e+00	2.12076e+01	2.20636e+00	4.58569e-02	3.50523e+00	0.00000e+00	2.34000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.04925e+03	1.22893e+00	2.05044e+01	2.20545e+00	4.57599e-02	3.48014e+00	0.00000e+00	8.82767e+01	1.35479e-02	4.34752e-01	8.00589e-04	8.46365e-05	1.44332e-02	0.00000e+00	8.90784e+01	1.05293e-02	2.68410e-01	1.12168e-04	1.24220e-05	1.06539e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
